,Dominant_Topic,Date,Text
303,0,2022-05-29,Even before electric cars there have been plenty of times when I almost didn't make it until the turtle appeared!!!!
604,0,2021-05-15,"...

Unless you get another LEAF, everything else is type 2 and you will need a new lead."
636,0,2021-07-02,Ours is now at the dealers and we pickup tomorrow afternoon! Very excited!
579,0,2021-01-07,"My wife is very much interested in this lovely looking car, so please keep us updated."
288,0,2022-06-13,"...

Hey, have you sorted this out yet?

@Ethanedwards is a good bloke, I bet he'd know the answer.

Gaz"
538,0,2021-08-14,"Ok Oilymo, I will update when I have feedback from the dealer."
193,0,2023-01-28,Strange how all these new small cars have a similar range to a Leaf24?
530,0,2021-09-13,"...

Dealer has confirmed that all models now come with both cables."
585,0,2021-01-10,"...

Not that I’m aware of. This is for the 1 of 500 La Prima convertible"
726,0,2020-10-26,"...

Now that sounds like a great idea! "
432,0,2022-02-15,"...

Doesn't sound very easy. 

Sorry, couldn't resist. I hope you get this solved."
525,0,2021-09-11,Yes Type 2 both ends.
3,0,2023-04-04,"@Padrino
Doesn't fit with what stands in your signature though. 
Unless there's an electric Ferrari or Lamborghini."
608,0,2021-07-28,I test drove one on Saturday and am placing my order tomorrow!
120,0,2023-01-06,"...

I'll wait to hear someone say that when they have a tailgater nailed in their rear."
666,0,2020-11-19,"Crazy! perhaps a bit too much time in that Californian sun.

A car with the steering wheel on the wrong side, will not make a convenient city runabout!
Not to mention and shipping costs and import duties will probably cost the same as several monthly car payments"
31,0,2022-01-18,"...

It's a literal translation of 'Volkswagen'. So, yes, but other cars might deserve the sobriquet too.

P.S. Is it possible the swear filter has a typo?"
694,0,2020-11-19,"I imported a Fiat from Jersey(!) in 1984. Apart from car tax & vat which I had to pay to the customs, the DVLC required a 'type approval certificate' from Fiat. This was pricey IIRC, and did not require any modifications at all. I certainly would not want to try the above with an American car."
325,0,2022-04-29,"...

Some people just knock things.









Gaz"
331,0,2022-04-23,Wife wants me to get the dealer to fit them when it's next serviced. Her car so...
417,0,2022-02-04,"...

Oh I meant the fiat EV app, for setting charging timer not a timer for the actual Amazon cable.

Yeh I had to message the lease company to see if there was a free granny cable with the car but they said it only comes with the type 2 charger cable that is standard with most EV cars, so I can use that at public places that need a cable, though can't afford a home wallbox so it may not get much use as I think I will use a fast charger more"
228,0,2022-12-02,"...

Fair enough - I was just thinking about mitigating expectations that might have arisen from my enthusiasm, in case it's one of the lower trims 😅"
462,0,2022-01-18,"At the end of the day, the “range showing” is a guess by the car, .

What is the ACTUAL range you are experiencing, eg charge fully and drive it"
697,0,2020-11-19,"I am not sure about cars but when I imported second hand american motor homes I just had to get a mot test. I had to convert the brake flashers to indicators and got Amber lenses. Then two circuit to the rear one for the new brake lights and one for the fog light with an illuminated switch. 
The light conversion sounds complicated but actually you just cut the brake feed to the stalk and divert to the rear. 
Oh I almost forgot white indicators at the front need changing to Amber."
187,0,2023-03-07,"...

I want to drive myself to England. It is a very beautiful country"
593,0,2021-04-21,Make that 4 days time. Car not been PDI'd for test drives as yet..
555,0,2021-09-08,"Tom, Congrats on the new La Prima. I have had several anomalies as to messages, and also resetting from MPH to KPH . Basically a switch on/off reboot has fixed them. It is annoying and may well be living with a new concept . I find my dealer doesn't know too much about them either. I think we are learning together. Please take a look at my discussion on the Nav system and Live Traffic Information. Dealer is implying it doesn't have Live Traffic . I am now in communication with FCA Customer Services in Italy , who are now investigating and wanting more info from me.
Do you have Traffic Information showing on your maps.?

La Prima Mineral Grey , Electric sunroof, Winter Pack and Alarm"
640,0,2021-07-03,Looks beautiful. Love that colour 😍
714,0,2020-11-21,"English full length review now available




"
74,0,2022-01-19,"...

Who said they wanted that? 

From what I can see, people just want a sensibly priced EV that can do about 200 miles.

Sensibly priced means somewhere roughly equivalent to what a petrol/diesel would cost. Not the absolutely ridiculous £10,000+ premiums that manufacturers are charging."
625,0,2021-04-21,Stoke has a demonstrator. Wrexham has a convertible in the showroom
294,0,2022-06-14,"...

You’ll be in great company here "
28,0,2022-01-18,"Oh yeah, it is!

mo-jo"
728,0,2020-10-26,"...

They must be banking on mega electric 500 sales then."
281,0,2022-06-13,"...

It was in my old Fiat 500, but not in the new 500e!"
21,0,2023-05-24,"...

It's possible there are multiple interns at BP that are sharing the same login "
38,0,2022-01-18,"...

My money's on the same running gear as the 500e."
222,0,2022-12-03,"...

Yeh it has breakdown included"
620,0,2021-04-19,"I was told May before a test drive, will have to ring them again."
641,0,2021-07-05,sent that pic to my wife to make her jealous
35,0,2022-01-18,"Yes the original ""people's car"" was the VW.
But when they resurrected the beetle they turned it more into a lifestyle/upmarket fashion accessory with a price to match, and it wasn't exactly the runaway success of the original.
Not even made now after a short run. 
The Panda is, and always was, affordable.
And the articles hint that will still be the case.
Fiat aren't stupid, they know who will buy it.
Been saying for ages electric cars need to be small and affordable- Renault can't be bothered to offer the electric Twingo or Dacia the Spring in the UK, absolute fools not to.
I would buy either in a heartbeat, hoping the electric Panda will make it here next year."
