,Comment_id,Post_id,Author,Date,Comment_Content,Net_Likes,Reply_id
74,3165212,-1,5263,"Jan 19, 2022","

First Draft said:



Sorry, unless it costs the same as an old banger and allows me to drive non-stop to the Highlands to hand my granny a postcard, and then immediately drive to Penzance to visit my sick aunt, all whilst towing a horsebox, I'm out.

Click to expand...

Who said they wanted that? 

From what I can see, people just want a sensibly priced EV that can do about 200 miles.

Sensibly priced means somewhere roughly equivalent to what a petrol/diesel would cost. Not the absolutely ridiculous £10,000+ premiums that manufacturers are charging.",1,3165160
75,3165292,-1,21489,"Jan 19, 2022","

AndyK said:



Who said they wanted that?

Click to expand...

I can only assume you have taken the healthy choice not to peruse social media or the comments under articles about EVs (and who could blame you, frankly).",0,3165212
76,3165334,-1,5263,"Jan 19, 2022","

First Draft said:



I can only assume you have taken the healthy choice not to peruse social media or the comments under articles about EVs (and who could blame you, frankly).

Click to expand...

I have plenty of time for sensible discussions with people willing to discuss things sensibly and have reasonable expectations.....",0,3165292
77,3165453,-1,101047,"Jan 19, 2022","

First Draft said:



Sorry, unless it costs the same as an old banger and allows me to drive non-stop to the Highlands to hand my granny a postcard, and then immediately drive to Penzance to visit my sick aunt, all whilst towing a horsebox, I'm out.

Click to expand...

In winter?",0,3165160
78,3165686,-1,54297,"Jan 20, 2022","

CHERYLWARD said:



At least it might be EV from the ground up.
How old is a 500 now?- came out in 08 so they fudged an EV out of a 14 year old platform.

Click to expand...

The new 500e is a completely new platform not related to the old one...",0,3164419
79,3165971,-1,21489,"Jan 20, 2022","

Cheshirecat said:



In winter?

Click to expand...

At night, too, with the heating on at 30 degrees so I can drive in my special driving underwear.",2,3165453
80,3166007,-1,70,"Jan 20, 2022","Did you know this was not the first electric Panda?
Fiat Panda Elettra: a car too far ahead - Electric - Archyde",2,None
81,3166013,-1,84466,"Jan 20, 2022","Damn, I missed this one on eBay 

eBay Watch: Historic Fiat Panda Electric Car For Sale

by about 10 years. I guess that all of the others will have rusted away by now. ",1,None
82,3236628,-1,108735,"May 4, 2022","I had a Panda 100HP about ten years ago. Loved driving it, but always felt that something expensive could go wrong with the mechanics. And I don't think it got much past six years of life.

Would love to see an electric Panda. Guess they could base it on the same platform as the Corsa and 208 if the 500 platform isn't used. Give it the classic tall back end and stick as little possible past the wheels at each end.

Can't see it going for much under 20k, but would be great to see that barrier broken - shame the Dacia won't be crossing the channel.",0,None
83,3236646,-1,1236,"May 4, 2022",Basically seems like a Fiat eUP with similar specs at around or slightly less cost. Sounds good to me.,0,None
84,3236647,-1,55641,"May 4, 2022","

Bear1 said:



I had a Panda 100HP about ten years ago. Loved driving it, but always felt that something expensive could go wrong with the mechanics. And I don't think it got much past six years of life.

Would love to see an electric Panda. Guess they could base it on the same platform as the Corsa and 208 if the 500 platform isn't used. Give it the classic tall back end and stick as little possible past the wheels at each end.

Can't see it going for much under 20k, but would be great to see that barrier broken - shame the Dacia won't be crossing the channel.

Click to expand...

Somewhere I read that it will get under £20000 by employing a unique selling point. No infotainment system. You get a bracket and a power connection for your phone instead.

I think that is truly brilliant if accurate! In one stroke you reduce the electronic complexity, eliminate software obsolescence, shrug off electronic component shortages and just provide the bit that the manufacturer is good at. A car.

Provided they get the car bit right, I would buy one in an instant.

I just hope it's true!!!",0,3236628
85,3236700,-1,46689,"May 5, 2022","

Cheshirecat said:



Just for info the very ORIGINAL Panda was designed as a tourist- rental car with the daily rate x and ""engineered"" backwards from that daily rental to hit a vehicle price
Hence the deck-chair seats, wafer thin body panels and simple design ( ps I loved it)

Click to expand...

Yep, I had the 4x4 version. Brilliant little car which cost pocket change. No doubt the new version will be reverse engineered for montly payments and contracts. What a sad world we live in now…",0,3165029
86,3313327,-1,36625,"Sep 17, 2022",Anyone seen any updates on this? Contemplating seat mii replacement.,0,None
87,3313330,-1,1439,"Sep 17, 2022",They're still trying to figure out if there is one single component they can carry over from the last model so they can still call it a Panda! ,0,None
88,3313331,-1,36625,"Sep 17, 2022","Not too worried what its called.

Just want something small with close to 200 mile range, fast ish (100kw) ccs charging.

Would keep the Seat if it could charge quicker.",2,None
89,3313371,-1,1439,"Sep 17, 2022",So true. We need smaller and cheaper long range BEVs that have clever designs. Like this recently mentioned here; https://www.nissan-global.com/EN/INNOVATION/DESIGN/DESIGNWORKS/SAKURA/,1,None
90,3313393,-1,97879,"Sep 17, 2022","ID1 and Seat clone coming but God only knows when, can't see those being sub 20k either.
Read about a little Hyundai EV that looks similar in size and shape to the Suzuki Ignis, again will ot make to production/UK shores?
I still say Dacia are nuts not to bring the Spring over here.",0,None
91,3313565,-1,2680,"Sep 17, 2022","

donald said:



They're still trying to figure out if there is one single component they can carry over from the last model so they can still call it a Panda! 

Click to expand...

Not sure that’s how it works. Have you seen a Ford Puma?",0,3313330
92,3251150,-1,8167,"May 30, 2022","""Electrified"" is a little... misleading? in this context - e.g. ""mhd"" model versions for the Panda (Micro Hybrid Drive), which I'm pretty sure are just 48v Mild hybrids which can't run on just electrons at all, not even to move parking spaces.",0,None
93,3251151,-1,8167,"May 30, 2022",Personally I'm pretty keen for a BEV version of the Panda 4x4... but I suspect it'll be at least 2023 before there's any chance at all of that being an option.,0,None
94,3386422,2,100136,"Feb 11, 2023","Typically steering might seem heavier at lower speeds, even wuth powered steering of one kind or another.
With the recent low temperature could it be that the tyres are under inflated.
Cars ate generally delivered with a high pressure which the dealer isxtasjed to correct.
If they do it wrong then an underinfkation if just a couple of PSI can be quite noticeable.


Gaz",0,None
95,3386436,2,74132,"Feb 11, 2023","

Peirpoint said:



Typically steering might seem heavier at lower speeds, even wuth powered steering of one kind or another.
With the recent low temperature could it be that the tyres are under inflated.
Cars ate generally delivered with a high pressure which the dealer isxtasjed to correct.
If they do it wrong then an underinfkation if just a couple of PSI can be quite noticeable.


Gaz

Click to expand...

I checked tyre pressures and they were all correct! I’m comparing the steering with the e-208 which I had before. I expected the Fiat to be lighter as they seem to make a big thing of how easy it is at parking speeds.",0,3386422
